10h_Specimen_001_Tube_010_010_FITC,10h_Specimen_001_Tube_011_011_FITC,10h_Specimen_001_Tube_012_012_FITC,24h_Specimen_001_Tube_010_011_FITC,24h_Specimen_001_Tube_011_012_FITC,24h_Specimen_001_Tube_012_013_FITC,2h_Specimen_001_Tube_010_010_FITC,2h_Specimen_001_Tube_011_011_FITC,2h_Specimen_001_Tube_012_012_FITC,48h_Specimen_001_Tube_010_010_FITC,48h_Specimen_001_Tube_011_011_FITC,48h_Specimen_001_Tube_012_012_FITC,6h_Specimen_001_Tube_010_010_FITC,6h_Specimen_001_Tube_011_011_FITC,6h_Specimen_001_Tube_012_012_FITC,72h_Specimen_001_Tube_010_010_FITC,72h_Specimen_001_Tube_011_011_FITC,72h_Specimen_001_Tube_012_012_FITC
4368.7544,-1.9461257,2630.3188,2702.0586,2538.3687,-28.213919,336.02264,30.872381,34.92921,3801.5264,3766.0288,5488.634,1781.8016,2326.0715,1052.788,-18.083498,2645.4277,2.738149
1970.4562,1414.0154,1587.2008,6563.336,163.18971,1435.1577,1181.8359,828.71545,1674.2108,7739.544,175.72452,2240.328,1833.9648,2188.7725,1790.1752,1686.0897,1411.3218,1.0949533
1929.4081,1509.2039,2222.6729,2351.7168,3587.6626,14.883332,1419.236,1528.684,977.07733,73.14363,2928.508,2215.1335,2043.1115,1772.2876,1650.5565,2056.5708,6408.3726,0.14828658
3179.6096,2816.8384,1497.6416,4106.603,2240.1045,3375.8394,622.46893,11.032621,568.75995,6576.434,41.438774,16.628744,1044.2253,2612.9902,2116.3884,-1.2358128,3142.3032,3318.52
257.83423,1755.4038,6380.7715,62.446888,108.059654,1524.1211,1092.7067,16.904203,683.7876,1486.9252,3575.3804,1905.553,2994.087,1808.2294,2277.9045,7708.921,1674.4869,-5.0336323
2079.708,1791.4326,1476.1232,3127.5637,27.509233,2098.0012,981.5129,357.749,1051.0774,51.264324,1395.5583,1895.3175,1696.2394,606.122,2462.968,2.5364037,1865.9186,2882.4756
1645.3802,3301.6663,926.204,1362.0017,4140.9805,2106.306,145.72461,557.51855,8.997675,2267.6052,3.7737799,2553.5771,1483.6665,2076.147,2057.299,7.8854513,3446.6152,12.307831
228.2643,2265.999,2975.185,62.193005,3083.7654,-11.601207,474.9855,601.17267,812.8516,13.279274,1577.0222,13.382803,936.77234,3299.1484,1063.7867,3739.3972,414.03812,1753.038
1193.4906,1767.5735,2020.1807,2051.2969,4260.2227,24.814144,314.60526,1544.3177,600.15814,2666.3809,2991.8423,1732.8093,2170.723,2179.515,1877.4113,7.91901,142.8809,1876.4309
3201.3647,3050.215,1842.4224,77.09183,-3.7285187,3453.0767,29.079918,154.04166,1037.6798,3891.8528,3265.7063,4384.5566,1954.0752,1712.2062,-8.966764,49.93062,3960.3394,2269.0254
2238.1655,2558.0098,1949.5669,756.97107,1630.8523,2732.7732,1068.7305,78.67707,921.3706,2926.9165,1397.8607,4244.874,2294.795,19.279419,1595.5985,-4.6750145,18.092806,20.089708
2016.6638,1420.5547,5.2559524,66.901215,1371.5721,1513.5953,2270.013,836.8295,485.05365,4171.72,3803.359,2714.6,1283.1843,1627.6102,1891.6112,3063.2312,2585.7476,3085.5305
2249.0142,2010.5059,2999.5515,3974.362,2550.4592,9.750516,1473.768,1347.2622,350.89352,1455.8221,0.24991512,44.309032,1716.4712,1756.3868,2667.0725,2245.454,330.50977,14.980177
2609.2878,2490.1907,2463.257,1874.6514,1735.6178,26.04364,3.7174792,1087.8287,399.5186,3123.82,3394.9265,3171.1338,1495.6628,1807.4873,1985.1637,2324.7754,2507.3958,8.145474
480.33685,2969.5393,1298.9196,2242.4377,1667.0042,3139.727,800.94104,1274.1572,71.10623,1954.4011,2041.7174,15.062881,2193.6782,1883.6287,1593.2225,17.354425,276.1164,13.135224
1653.5176,2006.1616,145.2442,4447.587,11.3570595,3119.9985,2959.5977,1254.6779,99.4456,2733.3535,1778.1691,476.99493,2119.7625,1194.8461,1299.9796,1858.8221,1764.498,2160.6982
330.56384,2163.534,2032.8455,5.988201,29.21268,26.816776,1415.8335,1725.9395,720.9152,7155.1226,2562.0881,17.790392,1346.8972,2073.8538,1611.9209,2490.673,2084.3884,2987.1785
2083.317,280.42773,1946.859,34.439217,99.05604,2182.5884,458.92288,1226.7534,160.24667,37.464855,4209.9004,11.5103,396.86557,2467.42,1592.3096,164.99197,2122.1814,1439.5288
4951.2026,1228.8478,2485.345,1275.436,23.002367,1804.7026,1282.3534,430.11307,1646.3442,2223.6938,2492.0393,2004.8745,2438.1702,2108.1738,1696.8785,3.5697289,-9.053052,2030.6277
1865.5729,37.08018,1577.3567,140.60207,-11.038442,16.12812,1956.5856,700.9676,267.42307,1421.684,5200.7783,1906.961,2135.17,1468.8829,1337.9218,247.80106,668.6675,5086.676
3093.2324,2140.5317,2854.0828,1389.1609,1464.3455,741.92487,1412.5016,137.26178,1283.4156,233.58458,2524.258,19.149437,1567.916,2473.9563,3740.9585,15.571884,1641.4065,2692.8425
1962.0406,76.656425,1557.081,2136.1025,35.053864,3353.486,-5.559349,1399.8671,844.4888,3329.6672,2917.811,2485.4045,1816.4438,1857.7118,3011.263,1842.4995,1.0637922,1430.5587
2554.335,2336.17,2313.6,5168.079,1663.1566,27.736576,-2.9061105,181.59155,20.715357,3815.1846,4301.989,2065.2412,2114.518,1049.6506,1811.0896,1706.9923,490.56488,106.08526
2152.7,2352.6145,1721.6803,2238.546,42.122253,103.49253,698.3817,626.6397,852.79156,1996.8511,121.75963,1677.013,2413.0957,2451.0781,2684.5762,7.5658607,1305.4835,29.08943
2574.5002,4249.161,1917.9716,4466.871,67.17657,9.986977,1177.8284,851.9623,464.21814,2734.2903,2695.6401,3319.71,2143.289,270.49084,1246.8672,2419.838,3370.7288,5.682053
2240.568,1942.2615,4.4455013,2321.233,1586.2678,4510.7334,2082.4868,176.35486,663.28156,3378.5452,2458.7583,0.13769495,2154.2102,1486.6167,3031.3848,1236.9788,2053.5066,-1.2941974
44.14005,1908.8112,1316.4895,1932.4222,590.33417,1022.4713,653.7882,522.4116,649.2502,1741.6211,1004.9571,14.700776,1179.7999,1538.214,2.1634638,950.8247,3135.3071,-0.37828416
3061.9119,1437.1353,304.0899,1102.7053,36.49405,1470.4893,1890.9777,825.56995,922.30945,1169.4521,2553.0886,2821.4163,1769.6871,1345.6353,1765.9883,2351.0852,125.6569,4099.817
2254.7627,2247.4846,2943.8225,1781.2744,201.37825,18.86815,1404.2498,1440.5331,559.01373,4707.4497,2840.1682,3411.2693,1178.4761,2509.0613,2388.0164,604.40704,3332.286,6.0192056
1.6897435,2502.8643,97.74936,45.01246,1943.4742,17.326706,758.5433,1833.7694,305.05112,3778.452,168.07864,1075.8397,1667.3671,2722.3413,31.836784,76.73864,3708.86,9.0342
-20.694223,1336.2063,1962.2521,110.99959,23.558388,9.590804,96.58306,975.52637,797.402,3929.1897,3375.7905,2738.675,3107.9536,1890.1472,2864.473,192.29784,6.5899577,2908.7493
1211.1395,2345.2249,1784.5352,3970.627,3432.0544,263.25912,642.4419,1383.9935,769.7984,6000.96,1524.4938,3166.0754,1839.8083,1431.0148,1529.8104,119.87915,-0.53745306,0.6603744
1622.3037,1947.1357,2855.1619,27.994253,2551.9604,3791.99,8.9602375,1049.1047,81.18698,7.5593386,5586.6675,5.4952264,1756.0145,1550.2389,2075.2131,1126.9089,20.309237,5196.3613
2303.1362,114.93286,771.00494,1639.2607,198.5163,3172.4763,7.179414,750.1559,1095.8142,2128.676,4359.258,3427.3608,2525.8794,2077.8425,1606.1992,1699.416,1164.3881,15.00458
2389.1375,1606.2933,1844.2366,2129.3074,2074.5894,1387.5074,274.2893,914.18945,495.82507,3198.721,2313.1633,6.5470705,1659.9897,1967.4882,1724.7623,175.61029,4.9683995,7.892127
35.48046,2108.5247,1562.7955,2701.8738,48.384823,2497.2224,1112.6349,114.74946,1145.0216,2962.831,1105.7731,1246.4619,1823.9592,1426.4661,1209.4512,2566.0212,2136.9749,2521.137
3440.2766,2256.0996,1778.7246,1866.1544,2249.3118,1331.4547,697.5741,589.93134,936.5971,3906.4514,278.21445,800.6903,2781.0557,1820.6445,480.49017,1217.1195,1019.638,3404.8699
29.616484,1869.1117,2681.7458,919.6652,43.89311,1191.9043,1009.7635,694.6624,917.5271,5294.5063,2412.9922,16.107466,1047.0375,2520.6636,1384.9094,679.16205,1.5286815,2009.8959
1627.2119,3552.0293,1048.983,6083.6934,2425.493,56.810352,672.04614,1192.481,784.2987,-6.0828466,3200.7244,20.845425,4.458468,1339.4653,1677.879,2747.7026,18.20579,9.635169
2452.3062,2431.9067,1623.3755,210.22208,52.222084,3570.1895,685.01746,110.22529,1659.1708,1782.0424,33.419117,5128.4634,1321.639,1149.4658,2226.6438,1610.0018,27.668123,-1.2145215
2190.201,922.7222,1658.8206,1872.0853,3321.7505,2442.3438,1252.981,35.789925,1520.4342,4.2216325,4032.2368,-10.887204,1252.744,1288.1477,2893.7896,2207.7803,298.80383,5.0941935
2333.4556,1523.5013,2709.5005,2796.1123,1010.3241,400.82822,12.453412,1703.2975,1769.5719,51.88685,5319.574,1041.2458,1488.0078,1935.8903,77.471275,9.817959,517.3647,-18.548328
2633.7874,2542.8853,1059.0364,23.086967,1239.4386,1262.0698,439.73892,803.9059,461.3096,3523.145,1734.408,11.6371355,1542.8018,1866.3634,1794.332,25.731794,3684.4375,1803.8439
5247.414,2183.0735,1386.7812,1820.989,5321.008,1527.0109,517.62054,1413.521,958.97845,4690.6787,3998.4958,3951.059,2030.406,3111.2378,1981.6116,1248.9957,-5.433445,-19.464989
2971.9111,2362.6758,1440.753,2431.6558,23.467924,2229.3496,839.8469,1084.8958,702.0548,3997.8127,18.722458,14.49178,926.0093,1195.5803,1826.6482,8.62661,3728.2979,2841.0935
2868.2524,1858.2737,1494.4493,3277.03,2414.9,25.181177,5.5664186,1481.2045,1673.3749,8.828103,3979.407,3208.8357,2596.3,1765.8309,2481.1216,1.2786977,-1.9697372,1032.8262
4356.34,1810.4154,2009.754,1878.7681,1765.1571,2701.2993,582.14825,919.8207,256.3794,5482.799,3822.8374,4.224523,2940.631,2110.8547,1664.4885,2421.1711,1620.7449,9.64316
2337.6292,1941.609,2361.6267,59.76078,93.73656,2947.1094,1221.2743,1148.921,107.256355,12.254195,39.348747,0.2516042,1613.0104,1817.0421,1708.4846,2347.5107,710.2345,-10.256693
1068.7428,1721.523,2166.129,481.164,1507.1476,2704.6243,859.75415,1714.3928,1155.0239,3651.9639,2429.1262,-18.02333,672.6094,1747.7473,1480.1188,0.03489852,13.648099,1332.0536
1499.7949,1932.1163,2277.7546,2207.5166,2261.6682,3023.849,1316.52,339.88068,1390.7054,4351.6006,0.0545187,27.698755,1753.4502,609.1521,1434.0593,2463.3218,-4.207019,18.8929
2358.6355,2656.4878,1432.3326,2886.645,2922.523,1987.7457,838.3247,799.0588,1401.7849,27.897738,259.9137,7.014786,1817.5409,1460.5114,66.72363,1406.8585,6032.173,2.8461335
3358.5,1790.4185,2398.6033,2266.7832,1671.2527,2277.6992,1366.8274,1221.4321,497.17822,1192.0719,942.2715,25.006025,2347.9075,1455.9424,2.9961247,2344.7432,4175.925,-1.2887771
3033.2766,1797.7655,2655.7913,1369.8439,28.33838,737.21594,1787.5844,2690.918,752.04675,222.97896,2137.4302,2447.788,1504.7076,2630.6394,1786.72,11.338603,2357.5012,4.4036584
2142.4905,2068.026,2434.2378,1657.2112,1826.4722,2984.1719,709.54193,76.82403,704.0651,1810.4297,2513.0596,12.073508,2768.829,1963.6982,3545.7043,108.25902,1567.6156,3654.929
2559.652,2458.646,1586.1323,2077.2842,2700.8467,2809.4673,788.4833,22.845953,641.0225,2422.8223,1948.126,21.327002,2510.2136,2346.8792,2019.0204,2457.886,1042.0859,1.3432426
2496.2717,2261.7126,1385.2996,75.36708,1314.8086,5193.1777,692.3042,4.4218254,538.4513,3933.7583,9.631092,-5.443227,123.15102,959.57477,2569.685,1432.9089,6054.4526,770.2077
2352.6638,52.250717,1952.1924,1902.4814,2908.6099,3056.0205,998.21704,1459.4218,1600.2118,2641.1367,4179.231,2162.3403,1061.1418,2306.7126,1092.723,-2.044215,22.461473,2210.2717
3313.6743,1563.6625,1903.0554,28.511536,3411.893,26.27437,999.2388,683.9264,916.81647,3670.055,3610.8035,4765.933,376.86725,1363.1493,1503.2688,1597.0448,7.812026,2588.6072
2682.1816,3235.7754,2542.225,129.42172,1360.8341,3509.083,21.519747,1258.1436,1030.4578,894.50214,-10.806687,1399.5465,6.1833005,402.44598,1347.3289,2073.6624,1460.05,9.054878
2424.4707,2309.769,2189.9795,14.842224,1600.6041,6.955685,-1.6891339,532.1961,852.2009,3523.687,2565.3945,5724.0176,2292.0176,2222.0242,2332.6157,21.129246,2321.5366,6.2311287
3485.9119,2813.074,2364.0247,50.625874,46.383415,57.085003,1434.4226,2082.6912,452.94717,-13.598027,5908.231,4567.2153,2247.7578,1945.1075,1467.9337,184.3546,743.86865,1782.5765
2257.4487,2034.1759,2581.4255,2655.231,2127.7712,1263.4164,60.951923,374.67572,1404.4888,1060.768,2695.4395,6.8220687,1935.5936,1814.8694,35.187634,2646.2017,3618.0164,44.613556
2367.2275,1318.4136,1843.0345,172.99988,2256.804,1554.5776,889.1689,800.4291,1218.1578,3044.5713,1053.7561,3243.2607,3052.5981,925.545,2034.1686,57.080235,4145.28,1.3534932
2037.6235,1699.612,1880.2302,486.44073,3599.0522,10.758793,15.053198,1289.0697,1377.3307,1997.6012,2101.2288,-14.240731,2304.287,2357.2246,1600.4257,1776.5593,7.809492,-3.3628592
2638.285,57.489002,2000.5012,118.959335,3349.4785,2329.0117,637.07117,615.1606,569.5655,4794.0073,26.750814,3572.5603,-10.244665,1841.6776,2443.357,1833.21,26.999779,11.209446
3427.9404,2071.1277,-7.471927,1654.326,461.6589,1903.4945,37.764,1059.4219,147.7297,1669.7064,10.745252,-16.306578,16.14447,4.8510656,831.21204,1950.1143,4541.9795,-15.725465
2346.2998,1391.7306,3254.4258,7045.3354,68.637665,1441.1571,754.07886,1502.6913,867.6905,48.743755,2995.2148,3654.2632,2175.7915,-3.50731,2195.014,2145.055,4348.817,5.8866553
2499.7405,2510.4172,2863.3174,213.31377,15.075445,84.083405,188.66406,31.389107,719.65137,38.13294,3554.6392,11.879595,2266.0662,2035.7915,2154.6829,2614.0845,3051.1807,6.3395963
3170.0278,1539.7795,3207.2112,1746.7352,2246.582,32.895985,463.32187,10.054281,1438.946,240.00945,3271.383,0.045143366,1930.3241,1768.2644,2032.3435,9.600558,1253.4012,-0.06454331
1746.4625,3426.1228,1699.5897,1714.1173,3044.5208,1671.4657,865.0947,689.1637,935.1684,885.4291,4871.7964,3124.4045,1900.4819,1380.306,2171.0337,3133.8306,3248.1511,3182.5596
4027.3523,1629.3473,2067.9094,66.14134,1759.7909,18.054865,922.52997,643.8608,10.249897,2012.9222,2124.9834,3203.4705,529.226,1617.5043,3.4540915,1746.969,11.141924,3239.2825
186.33266,2024.2915,3065.6594,3566.432,14.885143,976.5794,7.3206835,380.1227,1564.5322,57.078693,41.884323,5.589947,0.949177,2870.246,1252.1777,2152.2883,3798.6953,6.561934
2194.5999,1733.0381,2592.428,2342.7317,29.220974,1702.0103,544.12537,570.49713,646.27606,5018.199,4282.3364,3274.8474,1707.0914,933.4706,2074.386,2202.8745,7.963996,-2.8616824
1813.3326,2604.424,2193.1216,2243.8909,3491.8223,2161.7556,1783.945,859.71924,1280.522,3305.2085,4773.197,5910.4385,1256.6783,862.8623,1561.3011,5330.343,-1.5553286,-2.6483753
2539.9348,2028.7379,35.273453,14.506207,3105.4128,2785.094,1843.597,879.8838,1206.3413,17.847338,3576.3582,1552.5199,1.9603496,2268.837,42.38818,3266.2246,2682.653,-3.1393497
1069.4292,2122.3162,1584.14,2578.024,5587.0225,1979.0829,732.40155,1123.2382,687.43567,151.87257,170.70312,69.92828,1187.7557,2314.0105,-0.0026279092,475.54538,29.35584,4.989745
2089.5647,3411.858,2938.8079,37.96942,1950.2356,25.121096,180.36887,528.3239,654.97375,4.604335,2112.782,2746.3667,1955.9388,1502.3146,1284.8098,-8.3498745,11.967906,12.51388
4965.893,1797.0092,1434.5845,1803.349,3931.1077,77.29114,370.6023,1209.697,299.79208,10.360036,1286.3398,4995.7705,1370.9982,1457.5251,1492.7517,3491.1382,1671.6638,-0.21521658
1670.3848,4660.25,1842.2666,67.68708,1387.25,19.204254,930.1256,682.1033,847.5505,8.6928425,4828.683,1353.8428,1260.9552,2338.0967,2008.527,30.190409,1465.3123,-9.973628
-3.2253532,2314.0796,2328.0664,3992.4119,1337.4807,27.000475,526.2306,894.55725,581.9431,2570.2024,4846.998,3398.8694,1307.294,2198.7734,1218.9822,4136.56,35.74278,2591.3955
38.241524,1983.9388,2111.9849,41.051407,2493.6482,4569.973,781.05115,1060.6102,735.74615,1292.9976,1065.9998,1361.3368,1529.6864,1406.2181,2138.3862,3.96494,2359.7234,-3.7431498
2406.9702,2654.4583,2069.2314,2019.5703,1848.7086,28.862375,1002.8922,854.3167,324.64148,1167.0428,1110.169,3488.042,2127.6487,1487.3187,1397.3652,3.1777167,2.9793217,-6.800204
3494.29,1843.8116,3153.6228,2084.538,1942.0459,2115.469,724.1619,594.7705,652.7939,1416.8945,2887.6504,3490.0344,2395.8586,964.2271,2380.1782,6187.8486,6.564641,1.8384743
1928.0199,2097.5774,2417.822,2.3151884,497.00247,4000.8691,-2.6002579,1015.2446,717.93054,139.59677,2255.0864,2688.5515,1874.1327,2025.9733,53.93333,2353.3157,9.634716,45.577877
4259.258,1789.3325,1696.2134,1739.0498,213.41989,30.402454,1197.7325,11.346971,952.71643,3183.7056,26.252005,3.9598522,2097.7183,1434.8296,964.9582,1567.3104,1396.0538,5582.7754
3200.843,2133.117,1503.564,54.178352,25.053406,11.633281,1059.7507,1287.0055,4.8329687,2465.6042,67.989525,2773.293,1767.1416,2130.7217,1900.8239,4023.6938,1033.1671,14.325706
2169.8975,2557.5867,2023.7175,2326.2695,2656.361,31.340805,1213.0604,792.7199,844.18207,3570.0933,5590.1724,863.2414,1986.7877,2748.7075,1396.3652,3238.6707,4827.894,-1.0
2692.3892,2214.504,1972.0522,176.74054,1647.1654,31.193615,827.95496,501.68668,468.01004,38.53627,1.7654879,2044.4686,2120.1956,1269.6619,1295.6265,1091.003,977.677,2335.9514
2781.2258,886.08276,210.2568,1896.4354,44.359768,514.02875,1165.5923,599.2343,1169.6672,226.16647,3006.2795,30.07807,1395.9178,2450.4998,2082.9878,3214.502,2040.1613,8.355617
2656.1902,1534.079,1757.1322,2393.1562,2897.4573,2644.1223,992.15155,438.98132,768.4152,7.5470285,54.53666,1805.2692,1411.7665,1502.8668,1882.9578,297.71808,2.2231948,27.771116
1825.5566,2213.852,2282.0046,4513.86,1873.6057,907.64087,957.2314,680.8764,1336.4564,3506.8865,69.60039,3568.4636,1592.8037,2327.602,3.8143063,8.943726,1032.7136,1717.6055
2116.663,2492.523,2712.6484,15.995434,23.957632,1186.8486,1089.1227,1390.2279,23.747318,3919.964,2659.053,3966.1926,1725.081,2261.68,1686.3147,-29.293016,2411.0942,8.980953
2319.2896,2574.916,1773.5822,595.2626,29.030344,68.597145,85.00123,153.90126,63.150352,7366.776,5628.5107,4.292956,1596.0063,2118.903,1111.0231,5.567997,754.9475,3671.5503
2089.0288,1962.2676,2290.3127,3178.604,2979.6294,4593.114,262.74365,851.2205,194.14726,1.7577884,2750.5618,2252.6099,1710.353,1311.7278,5.88011,4609.291,1580.1445,6.6523094
630.67786,1874.4814,2546.1492,2026.4523,2908.1074,127.12366,1136.4395,622.368,17.45243,-10.078058,6.0809417,4.0260296,1599.0303,2079.7083,1425.6466,34.74212,2038.7471,2723.8066
2404.9822,2864.2625,2585.3298,2860.725,2477.0261,102.53242,323.7012,2265.7483,-1.6229,6.692104,7.3138733,3.3037524,2370.798,979.58685,65.18012,79.315544,107.832794,9.157912
4037.5352,1415.8154,2282.5945,1456.339,2486.3145,2407.7998,739.6469,829.4672,1200.1484,5516.03,1695.446,2127.1047,1430.71,1755.6714,1835.7714,3.193191,2544.483,3.354988
1885.316,1964.8662,1527.5753,1761.796,50.99177,1.3989582,561.22876,10.486189,1073.2635,15.508238,4057.7231,2811.8774,355.0639,1443.4078,1169.3206,4240.3574,-3.260998,373.67462
2082.741,1479.5433,1996.7484,1642.5659,250.39961,20.62546,936.9879,474.92667,660.55475,1715.4084,268.7832,3241.891,2147.5886,1959.1042,1585.3523,1455.9753,2366.631,18.652443
1677.6945,2407.1992,1731.9357,2223.7942,245.13535,2536.8984,661.57306,1904.2225,1121.1958,6179.04,46.890697,54.130188,1780.4904,1427.873,1591.469,4138.608,1066.8412,52.36096
3366.4453,2384.8784,1843.6389,1826.8835,1173.6626,18.7093,140.91765,1182.4567,626.04266,4319.8184,1127.9545,3131.6848,830.60376,1477.5751,1357.9575,173.19614,2201.134,14.557354
2182.286,2660.1016,1521.3566,41.678677,15.0047,3250.8337,1271.6469,34.474815,1322.8402,16.862724,-4.4924097,1514.6923,1611.02,213.37703,2057.0642,1265.0502,2892.6575,1311.2319
35.749752,3113.656,1581.6957,1389.2853,2488.7146,2143.4058,945.1948,483.15054,47.301987,-4.863666,55.10877,2516.491,657.5622,716.2931,1943.2684,-2.3211799,2947.5547,7.9863386
1931.0997,1680.801,1953.5089,416.6539,985.77747,1822.6974,225.2889,711.6051,649.10254,2819.1157,3511.9019,9.28031,1601.7361,2498.0457,2084.753,-11.819943,5889.9023,1180.4393
317.193,1482.6324,2228.6155,265.82205,1929.2748,47.801792,8.279093,484.3614,1326.7401,3219.0164,2135.3464,46.850204,1555.7626,1295.8748,2193.815,17.754097,1978.4668,0.43066597
4029.4436,2700.6838,1771.7018,4824.402,1505.2057,117.43249,1053.5582,701.5713,673.4623,5.7026696,2836.9155,13.111926,2327.3757,1773.81,1104.611,1299.8896,828.6043,5.3743663
3005.4868,1935.8286,2493.9875,3148.9146,3767.4927,1469.6091,113.81513,2823.743,702.87964,5.8477817,2958.1338,3297.5735,690.7098,717.5618,1809.6284,20.719376,2921.3179,3274.0234
4808.718,1843.9581,1908.3442,3281.7205,2537.2034,8.994207,754.9821,661.684,1646.8356,2626.6775,1387.0559,2450.2678,2436.1873,1717.6564,2753.8857,3369.1184,-0.32404077,8.353603
1999.5825,2991.7214,1912.7502,1717.5543,1289.4644,27.242168,919.1736,714.10236,704.03766,2929.6746,592.51624,2132.5317,433.17807,1245.1105,1155.5647,11.977667,4668.174,0.38770366
3131.0142,2193.5957,1785.1609,2302.0076,2948.3245,2401.6953,851.16504,1199.3265,819.4064,1764.9447,25.2744,838.1286,1882.0403,1567.5616,1195.5607,1523.3641,4.3571477,5.092972
1725.5967,2425.7214,1285.2152,1852.3378,2245.8352,7.8453007,912.0388,157.58562,835.9289,3698.5781,1339.6868,5775.0156,1324.5293,2331.2375,2.7628753,12.287121,29.240196,3.5328102
2337.8245,1635.6036,2071.2666,2575.4214,2063.4294,2706.5464,638.81696,35.173416,758.7953,45.70625,2304.0627,-2.2125754,1645.807,1899.212,1867.7042,29.147184,27.72747,3039.4429
3148.4692,1593.5868,7.606471,85.07149,2247.3857,2050.0605,12.264626,78.16494,1107.5864,3.948542,13.8070755,7.0608816,1349.9982,2041.1519,1832.5254,508.08362,-16.758509,15.204166
2491.2527,2780.2935,2932.0764,1697.3778,1524.4227,6064.31,-4.5653973,285.2145,608.6226,42.55994,454.07782,1368.9534,1645.877,1861.1798,2174.2126,6.0738497,3180.1804,1883.9708
3689.099,1073.4695,1808.4064,36.07241,87.90681,31.550262,553.07794,1036.0027,30.791374,2618.3792,2895.522,303.7139,1821.5168,92.648155,2511.9087,3603.0679,4625.588,-6.903839
30.500793,2163.297,1762.9441,877.2397,2926.3833,1134.1631,503.61975,889.96906,1398.204,30.565245,2427.1938,1.7015426,29.928787,1398.7277,1731.845,1599.1227,-5.6705647,-13.795958
1793.0251,2436.9304,1743.9283,130.57678,2495.1965,20.74096,339.83157,1324.4667,1207.5824,58.32678,2949.807,3428.1528,2386.117,1129.6387,2270.5334,1006.8585,1222.3158,-10.180588
-0.29145765,1960.5342,2249.678,3159.438,5318.881,1667.2781,899.77155,10.722316,705.5042,5002.55,0.45139372,2401.66,2614.7683,1808.8706,911.61725,-24.639591,5.3264146,0.043929696
2801.0593,2385.0447,2054.991,38.702354,2241.336,137.53783,434.389,498.7898,655.35583,28.139011,2757.2632,2234.1062,1773.5941,994.32697,1022.4829,5.0329456,3178.6128,-1.7491586
1463.7878,2399.5605,1330.7217,1455.3284,1854.6421,9.084715,837.3135,600.07745,636.1771,6946.023,0.78092146,1649.3746,1884.3153,1665.4259,1529.2819,20.707512,2335.6514,12.880188
2846.7173,2302.1768,51.244446,1096.9093,67.63809,775.7869,1566.3784,1356.7621,1826.5365,4011.6223,1423.4257,2929.6743,1318.9304,1868.4965,2268.627,1442.9423,4697.7246,3375.471
4643.9688,2109.8398,2235.8486,2645.924,153.7365,2161.4517,720.31836,462.88068,1393.687,2420.2893,2035.8466,4.4469943,1402.1729,2337.9414,177.45312,23.508526,-5.5777597,9.86147
